Y,X,Z,Omega,psi,U,V
0.8449612403,0.4573643411,0,-3.6225986198,-0.0822080054,0.2170211217,0.0836748836
0.8449612403,0.4651162791,0,-3.6550138987,-0.0828422846,0.2221986586,0.0799628678
0.8449612403,0.4728682171,0,-3.6871101795,-0.0834476352,0.2271636304,0.0762103889
0.8449612403,0.480620155,0,-3.718935388,-0.0840237221,0.2319095181,0.0724119167
0.8449612403,0.488372093,0,-3.7505358628,-0.0845701674,0.2364296111,0.0685619239
0.8449612403,0.496124031,0,-3.7819566429,-0.0850865503,0.2407169901,0.0646548749
0.8449612403,0.503875969,0,-3.8132417629,-0.0855724068,0.2447645097,0.0606852128
0.8449612403,0.511627907,0,-3.8444345581,-0.08602723,0.248564782,0.056647345
0.8449612403,0.519379845,0,-3.8755779828,-0.0864504694,0.2521101609,0.0525356264
0.8449612403,0.5271317829,0,-3.9067149443,-0.0868415303,0.2553927265,0.0483443409
0.8449612403,0.5348837209,0,-3.937888656,-0.0871997735,0.2584042692,0.0440676797
0.8449612403,0.5426356589,0,-3.9691430118,-0.0875245142,0.2611362748,0.0396997173
0.8449612403,0.5503875969,0,-4.0005229848,-0.0878150214,0.2635799083,0.0352343834
0.8449612403,0.5581395349,0,-4.0320750519,-0.088070516,0.2657259981,0.0306654316
0.8449612403,0.5658914729,0,-4.0638476472,-0.08829017,0.2675650198,0.0259864036
0.8449612403,0.5736434109,0,-4.0958916438,-0.0884731042,0.2690870791,0.021190588
0.8449612403,0.5813953488,0,-4.1282608661,-0.0886183864,0.2702818944,0.0162709736
0.8449612403,0.5891472868,0,-4.1610126289,-0.0887250285,0.2711387788,0.0112201968
0.8449612403,0.5968992248,0,-4.1942083019,-0.0887919839,0.2716466216,0.0060304808
0.8449612403,0.6046511628,0,-4.2279138928,-0.088818144,0.2717938689,0.0006935671
0.8449612403,0.6124031008,0,-4.2622006379,-0.0888023338,0.2715685042,-0.0047993618
0.8449612403,0.6201550388,0,-4.2971455867,-0.0887433078,0.2709580285,-0.0104577707
0.8449612403,0.6279069767,0,-4.3328321564,-0.088639744,0.2699494414,-0.0162918715
0.8449612403,0.6356589147,0,-4.3693506257,-0.0884902381,0.2685292223,-0.0223127346
0.8449612403,0.6434108527,0,-4.4067985232,-0.0882932964,0.2666833141,-0.028532415
0.8449612403,0.6511627907,0,-4.4452808492,-0.0880473274,0.2643971095,-0.0349640932
0.8449612403,0.6589147287,0,-4.4849100493,-0.0877506324,0.2616554424,-0.0416222317
0.8449612403,0.6666666667,0,-4.5258056298,-0.0874013953,0.2584425861,-0.0485227485
0.8449612403,0.6744186047,0,-4.5680932679,-0.0869976702,0.2547422622,-0.0556832074
0.8449612403,0.6821705426,0,-4.6119032247,-0.0865373681,0.2505376624,-0.0631230252
0.8449612403,0.6899224806,0,-4.6573678105,-0.0860182415,0.2458114912,-0.070863694
0.8449612403,0.6976744186,0,-4.704617575,-0.0854378675,0.2405460335,-0.0789290169
0.8449612403,0.7054263566,0,-4.7537758061,-0.084793629,0.234723258,-0.0873453507
0.8449612403,0.7131782946,0,-4.8049508044,-0.0840826939,0.228324966,-0.0961418509
0.8449612403,0.7209302326,0,-4.8582252586,-0.0833019925,0.2213330007,-0.1053507049
0.8449612403,0.7286821705,0,-4.9136418854,-0.0824481929,0.2137295343,-0.1150073397
0.8449612403,0.7364341085,0,-4.971184292,-0.0815176759,0.2054974538,-0.1251505803
0.8449612403,0.7441860465,0,-5.0307518022,-0.0805065075,0.1966208738,-0.135822727
0.8449612403,0.7519379845,0,-5.0921267296,-0.0794104126,0.1870858066,-0.1470695103
0.8449612403,0.7596899225,0,-5.154932327,-0.0782247489,0.1768810289,-0.1589398642
0.8449612403,0.7674418605,0,-5.2185793869,-0.076944484,0.1659991884,-0.1714854447
0.8449612403,0.7751937984,0,-5.2821992695,-0.0755641768,0.1544382004,-0.1847597944
0.8449612403,0.7829457364,0,-5.3445610408,-0.074077968,0.1422029872,-0.1988170301
0.8449612403,0.7906976744,0,-5.4039705142,-0.0724795826,0.1293076166,-0.2137098963
0.8449612403,0.7984496124,0,-5.4581494243,-0.0707623508,0.1157778887,-0.2294869959
0.8449612403,0.8062015504,0,-5.5040939112,-0.0689192537,0.1016544108,-0.2461889682
0.8449612403,0.8139534884,0,-5.5379131841,-0.0669430048,0.086996173,-0.263843353
0.8449612403,0.8217054264,0,-5.5546519555,-0.0648261758,0.0718845963,-0.2824578452
0.8449612403,0.8294573643,0,-5.54810432,-0.0625613829,0.056427957,-0.3020116466
0.8449612403,0.8372093023,0,-5.510632501,-0.0601415484,0.0407659945,-0.3224446118
0.8449612403,0.8449612403,0,-5.4330115453,-0.0575602552,0.0250743727,-0.3436440266
0.8449612403,0.8527131783,0,-5.3043305049,-0.054812214,0.0095684901,-0.3654288248
0.8449612403,0.8604651163,0,-5.1119914945,-0.0518938608,-0.0054940806,-0.3875317695
0.8449612403,0.8682170543,0,-4.8418586254,-0.048804102,-0.0198134839,-0.4095792804
0.8449612403,0.8759689922,0,-4.4786170977,-0.0455452143,-0.033050995,-0.4310723662
0.8449612403,0.8837209302,0,-4.0064037819,-0.0421238998,-0.0448373193,-0.4513643632
0.8449612403,0.8914728682,0,-3.4097599972,-0.0385524747,-0.0547871681,-0.4696541598
0.8449612403,0.8992248062,0,-2.6749275511,-0.0348501497,-0.0625212703,-0.4849564437
0.8449612403,0.9069767442,0,-1.7914514869,-0.0310443297,-0.0676963801,-0.4961629738
0.8449612403,0.9147286822,0,-0.7539858694,-0.0271718239,-0.0700427581,-0.5019116219
0.8449612403,0.9224806202,0,0.4359522124,-0.0232798314,-0.0694070563,-0.5010199697
0.8449612403,0.9302325581,0,1.7684828537,-0.0194265385,-0.0657965935,-0.4915134002
0.8449612403,0.9379844961,0,3.2248545894,-0.0156811642,-0.0594191501,-0.473410028
0.8449612403,0.9457364341,0,4.7773664408,-0.0121233242,-0.0507110294,-0.4417348739
0.8449612403,0.9534883721,0,6.3925849091,-0.0088416142,-0.0403460967,-0.4051613189
0.8449612403,0.9612403101,0,8.0311061254,-0.0059315209,-0.0292207751,-0.3375409662
0.8449612403,0.9689922481,0,9.6613044488,-0.0034926037,-0.018412188,-0.3051164963
0.8449612403,0.976744186,0,11.2407514499,-0.0016257857,-0.0091181534,-0.1335638005
0.8449612403,0.984496124,0,12.7778994813,-0.0004297106,-0.0025742901,-0.2798867668
0.8449612403,0.992248062,0,14.3270868919,0,0,0.3440450161
0.8527131783,0,0,6.6724587299,0,0,-0.1615065519
0.8527131783,0.007751938,0,6.0799127143,-0.0002002983,-0.0017235686,0.1312360967
0.8527131783,0.015503876,0,5.4917254084,-0.0007641655,-0.0062644467,0.0635303246
0.8527131783,0.023255814,0,4.8829706563,-0.0016518588,-0.0129425626,0.1454165131
0.8527131783,0.0310077519,0,4.2838939634,-0.0028208244,-0.0210478943,0.1625780023
0.8527131783,0.0387596899,0,3.7029862082,-0.0042285363,-0.0299129647,0.1969288396
0.8527131783,0.0465116279,0,3.1511418363,-0.0058338816,-0.0389449725,0.2174920438
0.8527131783,0.0542635659,0,2.6329759068,-0.0075984937,-0.0476508438,0.2366188668
0.8527131783,0.0620155039,0,2.151434266,-0.0094874893,-0.0556440453,0.2502319363
0.8527131783,0.0697674419,0,1.7068903367,-0.0114699012,-0.0626422272,0.2605916661
0.8527131783,0.0775193798,0,1.2984896846,-0.0135187836,-0.0684570186,0.2675482991
0.8527131783,0.0852713178,0,0.9243755558,-0.0156111117,-0.072980261,0.2718482369
0.8527131783,0.0930232558,0,0.5822108981,-0.0177275292,-0.0761687933,0.2738471061
0.8527131783,0.1007751938,0,0.2694118429,-0.0198520118,-0.0780297023,0.2739879429
0.8527131783,0.1085271318,0,-0.0166378066,-0.0219714888,-0.0786070167,0.2726126189
0.8527131783,0.1162790698,0,-0.2784720542,-0.0240754582,-0.0779703755,0.2700334885
0.8527131783,0.1240310078,0,-0.5184677036,-0.0261556155,-0.0762057942,0.2665091828
0.8527131783,0.1317829457,0,-0.7388096337,-0.0282055116,-0.073408429,0.262259153
0.8527131783,0.1395348837,0,-0.9414778881,-0.0302202443,-0.0696771106,0.2574644602
0.8527131783,0.1472868217,0,-1.1282502503,-0.0321961887,-0.0651103696,0.2522741349
0.8527131783,0.1550387597,0,-1.300713193,-0.0341307637,-0.059803669,0.2468092423
0.8527131783,0.1627906977,0,-1.4602773873,-0.036022233,-0.053847584,0.2411673731
0.8527131783,0.1705426357,0,-1.6081949502,-0.037869538,-0.0473267037,0.2354263738
0.8527131783,0.1782945736,0,-1.745576817,-0.0396721581,-0.0403190666,0.2296477131
0.8527131783,0.1860465116,0,-1.8734092619,-0.0414299952,-0.0328959803,0.2238793375
0.8527131783,0.1937984496,0,-1.9925690768,-0.0431432782,-0.0251221094,0.2181581113
0.8527131783,0.2015503876,0,-2.1038372006,-0.0448124859,-0.0170557401,0.2125118616
0.8527131783,0.2093023256,0,-2.2079107734,-0.046438283,-0.0087491569,0.2069610857
0.8527131783,0.2170542636,0,-2.3054136883,-0.0480214696,-0.0002490815,0.2015203639
0.8527131783,0.2248062016,0,-2.3969057658,-0.0495629398,0.0084028595,0.1961995236
0.8527131783,0.2325581395,0,-2.4828906975,-0.0510636483,0.0171696634,0.1910045929
0.8527131783,0.2403100775,0,-2.5638229092,-0.0525245846,0.0260184921,0.1859385789
0.8527131783,0.2480620155,0,-2.6401134836,-0.0539467519,0.0349202345,0.1810021009
0.8527131783,0.2558139535,0,-2.7121352736,-0.0553311504,0.0438490981,0.1761939035
0.8527131783,0.2635658915,0,-2.7802273212,-0.0566787649,0.0527822308,0.1715112706
0.8527131783,0.2713178295,0,-2.8446986817,-0.0579905544,0.0616993766,0.1669503597
0.8527131783,0.2790697674,0,-2.9058317408,-0.059267445,0.0705825613,0.1625064695
0.8527131783,0.2868217054,0,-2.9638850988,-0.0605103232,0.0794158108,0.1581742541
0.8527131783,0.2945736434,0,-3.0190960842,-0.0617200325,0.0881848967,0.153947894
0.8527131783,0.3023255814,0,-3.0716829508,-0.0628973699,0.0968771095,0.1498212317
0.8527131783,0.3100775194,0,-3.1218468047,-0.0640430835,0.1054810562,0.1457878784
0.8527131783,0.3178294574,0,-3.1697732972,-0.0651578713,0.1139864794,0.1418412984
0.8527131783,0.3255813953,0,-3.2156341194,-0.0662423805,0.1223840974,0.1379748744
0.8527131783,0.3333333333,0,-3.2595883228,-0.0672972066,0.1306654613,0.1341819585
0.8527131783,0.3410852713,0,-3.3017834919,-0.0683228937,0.1388228293,0.1304559101
0.8527131783,0.3488372093,0,-3.3423567881,-0.0693199345,0.1468490539,0.1267901261
0.8527131783,0.3565891473,0,-3.3814358817,-0.0702887709,0.1547374828,0.1231780615
0.8527131783,0.3643410853,0,-3.4191397866,-0.071229794,0.1624818706,0.1196132452
0.8527131783,0.3720930233,0,-3.4555796119,-0.0721433454,0.1700763007,0.1160892906
0.8527131783,0.3798449612,0,-3.4908592389,-0.0730297173,0.1775151155,0.1125999023
0.8527131783,0.3875968992,0,-3.5250759358,-0.0738891536,0.1847928545,0.1091388796
0.8527131783,0.3953488372,0,-3.5583209163,-0.0747218505,0.1919041996,0.1057001181
0.8527131783,0.4031007752,0,-3.5906798506,-0.0755279571,0.1988439256,0.1022776087
0.8527131783,0.4108527132,0,-3.6222333352,-0.0763075765,0.2056068566,0.0988654356
0.8527131783,0.4186046512,0,-3.653057327,-0.0770607662,0.2121878264,0.0954577728
0.8527131783,0.4263565891,0,-3.6832235475,-0.0777875388,0.2185816437,0.0920488796
0.8527131783,0.4341085271,0,-3.7127998608,-0.0784878628,0.2247830598,0.0886330952
0.8527131783,0.4418604651,0,-3.7418506314,-0.0791616631,0.2307867402,0.0852048325
0.8527131783,0.4496124031,0,-3.7704370642,-0.0798088214,0.2365872383,0.0817585714
0.8527131783,0.4573643411,0,-3.7986175317,-0.0804291772,0.2421789717,0.0782888511
0.8527131783,0.4651162791,0,-3.826447891,-0.0810225275,0.2475562003,0.0747902615
0.8527131783,0.4728682171,0,-3.8539817946,-0.0815886277,0.2527130057,0.0712574346
0.8527131783,0.480620155,0,-3.8812709989,-0.0821271916,0.2576432729,0.067685034
0.8527131783,0.488372093,0,-3.9083656715,-0.082637892,0.2623406723,0.0640677441
0.8527131783,0.496124031,0,-3.9353147039,-0.0831203603,0.2667986425,0.0604002578
0.8527131783,0.503875969,0,-3.9621660291,-0.0835741867,0.2710103747,0.0566772632
0.8527131783,0.511627907,0,-3.98896695,-0.0839989203,0.274968797,0.0528934284
0.8527131783,0.519379845,0,-4.0157644814,-0.0843940688,0.2786665585,0.0490433846
0.8527131783,0.5271317829,0,-4.0426057075,-0.0847590978,0.2820960144,0.0451217074
0.8527131783,0.5348837209,0,-4.0695381599,-0.0850934308,0.2852492109,0.0411228952
0.8527131783,0.5426356589,0,-4.0966102187,-0.0853964483,0.2881178691,0.0370413454
0.8527131783,0.5503875969,0,-4.1238715402,-0.0856674867,0.2906933692,0.0328713266
0.8527131783,0.5581395349,0,-4.1513735138,-0.0859058375,0.2929667341,0.0286069481
0.8527131783,0.5658914729,0,-4.179169752,-0.0861107457,0.2949286117,0.0242421244
0.8527131783,0.5736434109,0,-4.207316616,-0.0862814085,0.2965692572,0.0197705346
0.8527131783,0.5813953488,0,-4.2358737774,-0.0864169727,0.2978785129,0.0151855774
0.8527131783,0.5891472868,0,-4.2649048186,-0.086516533,0.2988457889,0.0104803183
0.8527131783,0.5968992248,0,-4.294477871,-0.0865791285,0.2994600405,0.0056474306
0.8527131783,0.6046511628,0,-4.3246662876,-0.0866037402,0.2997097453,0.0006791277
0.8527131783,0.6124031008,0,-4.3555493445,-0.0865892863,0.2995828793,-0.0044329141
0.8527131783,0.6201550388,0,-4.3872129628,-0.0865346183,0.2990668908,-0.0096976427
0.8527131783,0.6279069767,0,-4.4197504332,-0.0864385158,0.2981486739,-0.0151247297
0.8527131783,0.6356589147,0,-4.4532631215,-0.0862996798,0.2968145414,-0.0207246827
0.8527131783,0.6434108527,0,-4.4878611203,-0.0861167266,0.2950501968,-0.0265089728
0.8527131783,0.6511627907,0,-4.5236637991,-0.0858881793,0.2928407082,-0.0324901775
0.8527131783,0.6589147287,0,-4.5608001847,-0.0856124585,0.2901704834,-0.038682142
0.8527131783,0.6666666667,0,-4.5994090817,-0.0852878722,0.2870232485,-0.0451001589
0.8527131783,0.6744186047,0,-4.6396388061,-0.0849126035,0.2833820335,-0.0517611686
0.8527131783,0.6821705426,0,-4.6816463665,-0.0844846971,0.2792291668,-0.0586839804
0.8527131783,0.6899224806,0,-4.7255958685,-0.084002044,0.2745462835,-0.0658895142
0.8527131783,0.6976744186,0,-4.7716558504,-0.0834623638,0.2693143535,-0.0734010631
0.8527131783,0.7054263566,0,-4.8199951638,-0.0828631855,0.2635137372,-0.0812445723
0.8527131783,0.7131782946,0,-4.8707769033,-0.0822018258,0.2571242787,-0.0894489316
0.8527131783,0.7209302326,0,-4.9241497428,-0.0814753652,0.2501254488,-0.0980462725
0.8527131783,0.7286821705,0,-4.9802358629,-0.0806806213,0.2424965559,-0.1070722581
0.8527131783,0.7364341085,0,-5.0391144397,-0.0798141209,0.2342170446,-0.1165663475
0.8527131783,0.7441860465,0,-5.1007994124,-0.0788720696,0.2252669081,-0.1265720095
0.8527131783,0.7519379845,0,-5.1652099514,-0.0778503197,0.2156272483,-0.1371368476
0.8527131783,0.7596899225,0,-5.2321317196,-0.0767443387,0.2052810222,-0.1483125884
0.8527131783,0.7674418605,0,-5.3011666679,-0.0755491777,0.1942140222,-0.1601548618
0.8527131783,0.7751937984,0,-5.3716687564,-0.074259443,0.1824161474,-0.1727226863
0.8527131783,0.7829457364,0,-5.4426627075,-0.072869273,0.1698830281,-0.1860775362
0.8527131783,0.7906976744,0,-5.5127427307,-0.0713723248,0.1566180748,-0.2002818402
0.8527131783,0.7984496124,0,-5.5799482662,-0.0697617749,0.1426350246,-0.2153967146
0.8527131783,0.8062015504,0,-5.6416143234,-0.0680303411,0.1279610522,-0.231478691
0.8527131783,0.8139534884,0,-5.6941952198,-0.0661703353,0.112640502,-0.2485751484
0.8527131783,0.8217054264,0,-5.7330627752,-0.0641737567,0.096739261,-0.2667181055
0.8527131783,0.8294573643,0,-5.7522837205,-0.062032442,0.0803497408,-0.2859160038
0.8527131783,0.8372093023,0,-5.7443867081,-0.059738287,0.0635963429,-0.3061430635
0.8527131783,0.8449612403,0,-5.7001373748,-0.0572835627,0.0466411498,-0.3273258944
0.8527131783,0.8527131783,0,-5.6083506495,-0.0546613455,0.0296893962,-0.3493269535
0.8527131783,0.8604651163,0,-5.4557830242,-0.0518660888,0.012994025,-0.3719251379
0.8527131783,0.8682170543,0,-5.2271625448,-0.0488943566,-0.0031416651,-0.3947928676
0.8527131783,0.8759689922,0,-4.9054294024,-0.0457457404,-0.018364611,-0.4174729529
0.8527131783,0.8837209302,0,-4.4722694871,-0.0424239669,-0.0322774621,-0.4393504673
0.8527131783,0.8914728682,0,-3.909023285,-0.0389381925,-0.0444507979,-0.459639037
0.8527131783,0.8992248062,0,-3.1980297767,-0.0353044501,-0.0544439099,-0.4773414484
0.8527131783,0.9069767442,0,-2.3244137394,-0.0315471844,-0.0618355298,-0.4913044481
0.8527131783,0.9147286822,0,-1.2782424805,-0.0277007679,-0.0662648363,-0.5000725311
0.8527131783,0.9224806202,0,-0.0568140421,-0.0238108451,-0.0674813446,-0.5023342873
0.8527131783,0.9302325581,0,1.333178255,-0.0199353145,-0.0653998023,-0.4959024426
0.8527131783,0.9379844961,0,2.8744211261,-0.0161447323,-0.0601535314,-0.480630669
0.8527131783,0.9457364341,0,4.5383175452,-0.0125219487,-0.0521370792,-0.4511165625
0.8527131783,0.9534883721,0,6.2879778449,-0.0091608077,-0.0420281025,-0.4162229189
0.8527131783,0.9612403101,0,8.0780398545,-0.0061639676,-0.0307799052,-0.3483954926
0.8527131783,0.9689922481,0,9.8698278824,-0.0036397554,-0.0195790863,-0.3167745394
0.8527131783,0.976744186,0,11.6121223657,-0.0016989548,-0.0097758087,-0.138886076
0.8527131783,0.984496124,0,13.3095539008,-0.0004504511,-0.0027823207,-0.2928104803
0.8527131783,0.992248062,0,15.0205019764,0,0,0.3598220028
0.8604651163,0,0,7.1493387502,0,0,-0.1726208487
0.8604651163,0.007751938,0,6.4718004871,-0.0002146044,-0.0019747157,0.1403099131
0.8604651163,0.015503876,0,5.7992375933,-0.0008159851,-0.0071285037,0.0674773283
0.8604651163,0.023255814,0,5.1046288396,-0.0017585701,-0.0146315897,0.154174634
0.8604651163,0.0310077519,0,4.4245503029,-0.0029937536,-0.0236270834,0.1712888502
0.8604651163,0.0387596899,0,3.7689828112,-0.0044733706,-0.0333235855,0.2064689841
0.8604651163,0.0465116279,0,3.1504810618,-0.0061513562,-0.0430340769,0.2266797647
0.8604651163,0.0542635659,0,2.5738594607,-0.0079852855,-0.0522038621,0.2452196731
0.8604651163,0.0620155039,0,2.0418956203,-0.0099371532,-0.0604145363,0.2578154041
0.8604651163,0.0697674419,0,1.5543330276,-0.01197377,-0.0673765005,0.2669585946
0.8604651163,0.0775193798,0,1.1095560677,-0.0140667658,-0.0729124269,0.2725482631
0.8604651163,0.0852713178,0,0.7048817555,-0.0161923602,-0.0769374053,0.2754258305
0.8604651163,0.0930232558,0,0.3371833529,-0.0183309726,-0.0794384761,0.2760000658
0.8604651163,0.1007751938,0,0.0031551348,-0.0204667556,-0.0804557812,0.2747606146
0.8604651163,0.1085271318,0,-0.3004526199,-0.0225871031,-0.0800663084,0.2720788314
0.8604651163,0.1162790698,0,-0.5767184877,-0.024682169,-0.0783706254,0.2682868837
0.8604651163,0.1240310078,0,-0.8284804305,-0.0267444208,-0.0754825215,0.2636540778
0.8604651163,0.1317829457,0,-1.0583109338,-0.0287682385,-0.0715212494,0.2584042684
0.8604651163,0.1395348837,0,-1.2685147355,-0.0307495642,-0.0666059534,0.2527181742
0.8604651163,0.1472868217,0,-1.4611416694,-0.032685601,-0.0608518552,0.2467412934
0.8604651163,0.1550387597,0,-1.6380067369,-0.0345745596,-0.0543678023,0.2405890594
0.8604651163,0.1627906977,0,-1.800713389,-0.036415447,-0.0472548381,0.2343521998
0.8604651163,0.1705426357,0,-1.9506772148,-0.0382078916,-0.039605514,0.228101086
0.8604651163,0.1782945736,0,-2.0891485558,-0.0399520013,-0.0315037235,0.2218895457
0.8604651163,0.1860465116,0,-2.2172332543,-0.0416482473,-0.0230248894,0.2157580222
0.8604651163,0.1937984496,0,-2.3359112234,-0.0432973712,-0.0142363764,0.209736213
0.8604651163,0.2015503876,0,-2.4460527966,-0.0449003102,-0.0051980387,0.2038452359
0.8604651163,0.2093023256,0,-2.5484329702,-0.046458138,0.0040371642,0.1980994006
0.8604651163,0.2170542636,0,-2.6437437227,-0.0479720173,0.0134225286,0.1925076479
0.8604651163,0.2248062016,0,-2.7326046293,-0.0494431633,0.0229169746,0.1870747114
0.8604651163,0.2325581395,0,-2.8155719878,-0.0508728148,0.0324844405,0.1818020533
0.8604651163,0.2403100775,0,-2.8931466587,-0.0522622114,0.0420933154,0.1766886126
0.8604651163,0.2480620155,0,-2.9657808059,-0.0536125769,0.0517159156,0.1717314028
0.8604651163,0.2558139535,0,-3.0338836982,-0.0549251061,0.0613280078,0.1669259867
0.8604651163,0.2635658915,0,-3.0978267126,-0.0562009548,0.070908378,0.1622668518
0.8604651163,0.2713178295,0,-3.1579476596,-0.057441233,0.0804384454,0.1577477065
0.8604651163,0.2790697674,0,-3.2145545315,-0.0586469997,0.0899019175,0.1533617124
0.8604651163,0.2868217054,0,-3.2679287597,-0.0598192594,0.0992844835,0.1491016647
0.8604651163,0.2945736434,0,-3.3183280544,-0.0609589597,0.1085735439,0.1449601331
0.8604651163,0.3023255814,0,-3.3659888869,-0.0620669901,0.1177579702,0.140929569
0.8604651163,0.3100775194,0,-3.411128666,-0.0631441814,0.1268278942,0.137002388
0.8604651163,0.3178294574,0,-3.4539476526,-0.0641913057,0.1357745215,0.133171031
0.8604651163,0.3255813953,0,-3.4946306483,-0.0652090768,0.1445899683,0.1294280099
0.8604651163,0.3333333333,0,-3.533348489,-0.0661981507,0.1532671171,0.1257659406
0.8604651163,0.3410852713,0,-3.5702593715,-0.0671591267,0.1617994906,0.1221775658
0.8604651163,0.3488372093,0,-3.6055100332,-0.0680925485,0.1701811398,0.1186557701
0.8604651163,0.3565891473,0,-3.6392368057,-0.0689989051,0.1784065469,0.1151935895
0.8604651163,0.3643410853,0,-3.6715665595,-0.0698786321,0.1864705386,0.1117842161
0.8604651163,0.3720930233,0,-3.7026175511,-0.070732113,0.1943682106,0.1084209988
0.8604651163,0.3798449612,0,-3.7325001889,-0.0715596803,0.2020948604,0.105097442
0.8604651163,0.3875968992,0,-3.7613177251,-0.0723616168,0.2096459285,0.1018072022
0.8604651163,0.3953488372,0,-3.7891668854,-0.0731381566,0.2170169462,0.0985440824
0.8604651163,0.4031007752,0,-3.8161384433,-0.0738894864,0.2242034892,0.0953020262
0.8604651163,0.4108527132,0,-3.8423177476,-0.0746157465,0.2312011365,0.0920751106
0.8604651163,0.4186046512,0,-3.8677852082,-0.0753170316,0.2380054339,0.0888575384
0.8604651163,0.4263565891,0,-3.8926167475,-0.0759933922,0.2446118613,0.0856436298
0.8604651163,0.4341085271,0,-3.9168842216,-0.0766448349,0.2510158036,0.0824278142
0.8604651163,0.4418604651,0,-3.9406558172,-0.0772713237,0.2572125239,0.0792046208
0.8604651163,0.4496124031,0,-3.9639964274,-0.0778727806,0.2631971399,0.0759686698
0.8604651163,0.4573643411,0,-3.9869680116,-0.0784490859,0.2689646024,0.0727146622
0.8604651163,0.4651162791,0,-4.0096299433,-0.0790000795,0.2745096747,0.0694373704
0.8604651163,0.4728682171,0,-4.0320393489,-0.0795255608,0.2798269149,0.0661316271
0.8604651163,0.480620155,0,-4.0542514419,-0.0800252893,0.2849106582,0.0627923143
0.8604651163,0.488372093,0,-4.0763198558,-0.0804989852,0.2897550007,0.0594143513
0.8604651163,0.496124031,0,-4.0982969785,-0.0809463291,0.2943537844,0.0559926819
0.8604651163,0.503875969,0,-4.1202342933,-0.0813669628,0.2987005818,0.0525222602
0.8604651163,0.511627907,0,-4.142182728,-0.0817604887,0.3027886815,0.0489980355
0.8604651163,0.519379845,0,-4.1641930178,-0.0821264701,0.3066110735,0.0454149351
0.8604651163,0.5271317829,0,-4.186316084,-0.0824644309,0.3101604349,0.0417678456
0.8604651163,0.5348837209,0,-4.208603433,-0.0827738549,0.3134291151,0.0380515918
0.8604651163,0.5426356589,0,-4.2311075795,-0.0830541857,0.3164091203,0.034260913
0.8604651163,0.5503875969,0,-4.253882498,-0.0833048257,0.3190920975,0.0303904364
0.8604651163,0.5581395349,0,-4.2769841062,-0.0835251348,0.3214693179,0.0264346467
0.8604651163,0.5658914729,0,-4.3004707841,-0.08371443,0.3235316588,0.0223878522
0.8604651163,0.5736434109,0,-4.3244039338,-0.0838719829,0.3252695847,0.0182441451
0.8604651163,0.5813953488,0,-4.3488485818,-0.0839970186,0.3266731263,0.0139973578
0.8604651163,0.5891472868,0,-4.3738740284,-0.0840887132,0.3277318582,0.009641012
0.8604651163,0.5968992248,0,-4.3995545447,-0.0841461909,0.328434875,0.0051682606
0.8604651163,0.6046511628,0,-4.4259701193,-0.0841685217,0.3287707646,0.0005718225
0.8604651163,0.6124031008,0,-4.453207252,-0.0841547167,0.3287275801,-0.0041560931
0.8604651163,0.6201550388,0,-4.4813597895,-0.0841037248,0.3282928087,-0.0090238722
0.8604651163,0.6279069767,0,-4.5105297961,-0.0840144269,0.3274533388,-0.0140405937
0.8604651163,0.6356589147,0,-4.5408284407,-0.0838856308,0.3261954247,-0.0192161406
0.8604651163,0.6434108527,0,-4.5723768792,-0.083716064,0.3245046491,-0.0245613265
0.8604651163,0.6511627907,0,-4.6053070944,-0.0835043661,0.3223658848,-0.0300880387
0.8604651163,0.6589147287,0,-4.6397626426,-0.0832490799,0.3197632546,-0.0358094006
0.8604651163,0.6666666667,0,-4.675899233,-0.0829486412,0.3166800929,-0.041739955
0.8604651163,0.6744186047,0,-4.7138850376,-0.0826013667,0.3130989084,-0.047895869
0.8604651163,0.6821705426,0,-4.7539005915,-0.0822054409,0.3090013524,-0.0542951646
0.8604651163,0.6899224806,0,-4.7961380918,-0.0817589005,0.3043681949,-0.0609579742
0.8604651163,0.6976744186,0,-4.8407998394,-0.0812596171,0.2991793135,-0.0679068216
0.8604651163,0.7054263566,0,-4.8880954804,-0.0807052775,0.2934137026,-0.0751669299
0.8604651163,0.7131782946,0,-4.938237595,-0.0800933614,0.2870495102,-0.082766552
0.8604651163,0.7209302326,0,-4.9914350414,-0.0794211165,0.2800641142,-0.09073732
0.8604651163,0.7286821705,0,-5.0478832839,-0.0786855311,0.2724342544,-0.0991146054
0.8604651163,0.7364341085,0,-5.1077507153,-0.0778833039,0.2641362377,-0.1079378773
0.8604651163,0.7441860465,0,-5.17115971,-0.0770108102,0.2551462434,-0.1172510373
0.8604651163,0.7519379845,0,-5.2381608175,-0.0760640673,0.2454407596,-0.1271027034
0.8604651163,0.7596899225,0,-5.3086981221,-0.0750386963,0.2349971904,-0.1375463997
0.8604651163,0.7674418605,0,-5.3825633505,-0.0739298845,0.2237946841,-0.1486405931
0.8604651163,0.7751937984,0,-5.4593358344,-0.0727323471,0.2118152413,-0.1604484961
0.8604651163,0.7829457364,0,-5.5383049468,-0.0714402928,0.1990451758,-0.173037526
0.8604651163,0.7906976744,0,-5.6183712049,-0.0700473941,0.1854770091,-0.1864782744
0.8604651163,0.7984496124,0,-5.6979219622,-0.0685467696,0.1711118928,-0.2008427966
0.8604651163,0.8062015504,0,-5.7746776742,-0.0669309817,0.1559626552,-0.2162019759
